price,price_usd,currency,country,lat,lon,area_m2,property_type,city,yr,month,date
21424000.0,664144.0,TWD,Taiwan,25.06504422108872,121.52896346935378,,,Taipei,2024.0,5.0,2024-05-01
23794000.0,737614.0,TWD,Taiwan,25.06402045382657,121.5326015751459,,,Taipei,2024.0,10.0,2024-10-01
2000000.0,62000.0,TWD,Taiwan,25.031061651466498,121.51836702390311,14.77,,Taipei,2024.0,4.0,2024-04-01
12449000.0,385919.0,TWD,Taiwan,25.0493385170318,121.61350468335687,,,Taipei,2024.0,6.0,2024-06-01
700000.0,21700.0,TWD,Taiwan,25.02431741870894,121.54780169535275,,,Taipei,2024.0,7.0,2024-07-01
288585.0,8946.135,TWD,Taiwan,25.053629141933893,121.60369238537734,,,Taipei,2024.0,9.0,2024-09-01
20000000.0,620000.0,TWD,Taiwan,25.046790890923113,121.55440634131462,79.7,,Taipei,2024.0,1.0,2024-01-01
5080800.0,157504.8,TWD,Taiwan,25.033354857153334,121.49996767668603,,,Taipei,2024.0,6.0,2024-06-01
12000000.0,372000.0,TWD,Taiwan,25.065616203427258,121.52671906717191,52.94,,Taipei,2024.0,7.0,2024-07-01
3300000.0,102300.0,TWD,Taiwan,25.071544743604843,121.53932583506341,33.22,,Taipei,2024.0,3.0,2024-03-01
2000000.0,62000.0,TWD,Taiwan,25.064698311251327,121.53671776048289,30.79,,Taipei,2024.0,8.0,2024-08-01
486812.0,15091.172,TWD,Taiwan,25.05103020156289,121.5561232973916,,,Taipei,2024.0,5.0,2024-05-01
67000000.0,2077000.0,TWD,Taiwan,25.092702216336935,121.51814746188364,,,Taipei,2024.0,9.0,2024-09-01
2950000.0,91450.0,TWD,Taiwan,25.085324915138806,121.53041548949666,36.830000000000005,,Taipei,2024.0,5.0,2024-05-01
7330000.0,227230.0,TWD,Taiwan,25.092893944498204,121.524541840619,58.48,,Taipei,2024.0,9.0,2024-09-01
668400.0,20720.4,TWD,Taiwan,25.026240920839765,121.5489512652479,,,Taipei,2024.0,10.0,2024-10-01
12994688.0,402835.328,TWD,Taiwan,25.03585296844994,121.53762228936482,,,Taipei,2024.0,4.0,2024-04-01
1050000.0,32550.0,TWD,Taiwan,25.025230556140876,121.54160249990818,17.69,,Taipei,2024.0,9.0,2024-09-01
277500.0,8602.5,TWD,Taiwan,24.990206189369335,121.57002097479887,,,Taipei,2024.0,5.0,2024-05-01
277500.0,8602.5,TWD,Taiwan,24.98886115292118,121.57018792237506,,,Taipei,2024.0,10.0,2024-10-01
277500.0,8602.5,TWD,Taiwan,24.984325287849522,121.56819973811407,,,Taipei,2024.0,9.0,2024-09-01
277500.0,8602.5,TWD,Taiwan,24.99357129125806,121.57249139972939,,,Taipei,2024.0,3.0,2024-03-01
139000.0,4309.0,TWD,Taiwan,24.992007732130748,121.56572951828247,,,Taipei,2024.0,4.0,2024-04-01
139000.0,4309.0,TWD,Taiwan,24.992164127788172,121.56943048205991,,,Taipei,2024.0,9.0,2024-09-01
19540481.0,605754.911,TWD,Taiwan,25.07936245018082,121.59048118252686,,,Taipei,2024.0,10.0,2024-10-01
3908096.0,121150.976,TWD,Taiwan,25.08861117724374,121.59205775533624,,,Taipei,2024.0,11.0,2024-11-01
3908096.0,121150.976,TWD,Taiwan,25.07739259574883,121.59284645951236,,,Taipei,2024.0,6.0,2024-06-01
619954.0,19218.574,TWD,Taiwan,25.0853474283752,121.58550143163265,,,Taipei,2024.0,2.0,2024-02-01
51332448.0,1591305.888,TWD,Taiwan,25.091761822503237,121.58386354331707,,,Taipei,2024.0,7.0,2024-07-01
3908096.0,121150.976,TWD,Taiwan,25.079037854699475,121.5951107072876,,,Taipei,2024.0,2.0,2024-02-01
684600.0,21222.6,TWD,Taiwan,25.09073480908159,121.52632925604793,,,Taipei,2024.0,11.0,2024-11-01
133308.0,4132.548,TWD,Taiwan,25.09339860546035,121.52200605385379,,,Taipei,2024.0,2.0,2024-02-01
210240.0,6517.44,TWD,Taiwan,25.090986097383535,121.5312046079021,,,Taipei,2024.0,11.0,2024-11-01
12994688.0,402835.328,TWD,Taiwan,25.019797346275734,121.54446269853717,,,Taipei,2024.0,1.0,2024-01-01
12994688.0,402835.328,TWD,Taiwan,25.026274251899224,121.54871718873625,,,Taipei,2024.0,11.0,2024-11-01
8980000.0,278380.0,TWD,Taiwan,25.058750785145094,121.51327007392564,46.65,,Taipei,2024.0,11.0,2024-11-01
1497900.0,46434.9,TWD,Taiwan,25.033894369722542,121.52524299169953,,,Taipei,2024.0,12.0,2024-12-01
7000000.0,217000.0,TWD,Taiwan,25.059322303063063,121.52002136336978,,,Taipei,2024.0,11.0,2024-11-01
664950.0,20613.45,TWD,Taiwan,25.05619973762007,121.55700414340609,,,Taipei,2024.0,3.0,2024-03-01
236560.0,7333.36,TWD,Taiwan,25.027866986830652,121.57588628380383,,,Taipei,2024.0,6.0,2024-06-01
2002000.0,62062.0,TWD,Taiwan,25.130711753935177,121.50258150379834,,,Taipei,2024.0,8.0,2024-08-01
7500000.0,232500.0,TWD,Taiwan,25.13525406886948,121.50547452623013,55.94,,Taipei,2024.0,9.0,2024-09-01
1000000.0,31000.0,TWD,Taiwan,25.088076542734264,121.52114030615769,,,Taipei,2024.0,7.0,2024-07-01
482300.0,14951.3,TWD,Taiwan,25.026909839738416,121.54674420583999,,,Taipei,2024.0,4.0,2024-04-01
2500000.0,77500.0,TWD,Taiwan,25.06822857101713,121.5172336979474,,,Taipei,2024.0,6.0,2024-06-01
11400000.0,353400.0,TWD,Taiwan,25.024570067061752,121.56496504205431,65.62,,Taipei,2024.0,5.0,2024-05-01
685000.0,21235.0,TWD,Taiwan,25.09373853543413,121.52026696594935,,,Taipei,2024.0,8.0,2024-08-01
525000.0,16275.0,TWD,Taiwan,25.094039531176993,121.51684307128896,,,Taipei,2024.0,1.0,2024-01-01
544500.0,16879.5,TWD,Taiwan,25.06612729148711,121.51192237266223,,,Taipei,2024.0,1.0,2024-01-01
1235000.0,38285.0,TWD,Taiwan,25.059052197156486,121.53487016902318,,,Taipei,2024.0,11.0,2024-11-01
1219752.0,37812.312,TWD,Taiwan,25.058718173547664,121.53800942820838,,,Taipei,2024.0,6.0,2024-06-01
724214.0,22450.634,TWD,Taiwan,25.066087766262466,121.53229637912168,,,Taipei,2024.0,10.0,2024-10-01
18021539.0,558667.709,TWD,Taiwan,25.065187938692933,121.53851446218228,,,Taipei,2024.0,12.0,2024-12-01
10104350.0,313234.85,TWD,Taiwan,25.065001971401383,121.52647959416714,129.34,,Taipei,2024.0,2.0,2024-02-01
17066000.0,529046.0,TWD,Taiwan,25.051385792837987,121.55118647024258,70.21000000000001,,Taipei,2024.0,5.0,2024-05-01
12449000.0,385919.0,TWD,Taiwan,25.052279901113685,121.60577780920441,,,Taipei,2024.0,1.0,2024-01-01
12449000.0,385919.0,TWD,Taiwan,25.055929014788642,121.60753626179576,,,Taipei,2024.0,7.0,2024-07-01
11360000.0,352160.0,TWD,Taiwan,25.035172289893193,121.49786922100763,67.84,,Taipei,2024.0,1.0,2024-01-01
2200000.0,68200.0,TWD,Taiwan,25.080142594327892,121.58173023159985,36.69,,Taipei,2024.0,4.0,2024-04-01
400000.0,12400.0,TWD,Taiwan,25.05746309804458,121.55764351984196,,,Taipei,2024.0,9.0,2024-09-01
38880000.0,1205280.0,TWD,Taiwan,25.13389533168365,121.49478212199799,270.04,,Taipei,2024.0,1.0,2024-01-01
1023194.0,31719.014,TWD,Taiwan,25.026234786011187,121.57467869019533,,,Taipei,2024.0,4.0,2024-04-01
3887400.0,120509.4,TWD,Taiwan,25.033626214434534,121.57346639298439,,,Taipei,2024.0,6.0,2024-06-01
333450.0,10336.95,TWD,Taiwan,25.02710127331909,121.5682404808547,,,Taipei,2024.0,6.0,2024-06-01
14000000.0,434000.0,TWD,Taiwan,24.99214833841497,121.56794453233064,99.62,,Taipei,2024.0,12.0,2024-12-01
950000.0,29450.0,TWD,Taiwan,25.06863438231603,121.52776314591244,20.040000000000003,,Taipei,2024.0,8.0,2024-08-01
112000000.0,3472000.0,TWD,Taiwan,25.02871727072659,121.5167492836109,444.6,,Taipei,2024.0,1.0,2024-01-01
12500000.0,387500.0,TWD,Taiwan,25.066853504516978,121.516820569282,40.75,,Taipei,2024.0,7.0,2024-07-01
30000000.0,930000.0,TWD,Taiwan,25.033651123707745,121.51305709581466,129.5,,Taipei,2024.0,1.0,2024-01-01
1200000.0,37200.0,TWD,Taiwan,25.037288240639977,121.50001618606207,19.57,,Taipei,2024.0,7.0,2024-07-01
4500000.0,139500.0,TWD,Taiwan,25.090587171930615,121.58787896952651,92.01,,Taipei,2024.0,3.0,2024-03-01
4500000.0,139500.0,TWD,Taiwan,25.082018447535987,121.58682850867095,92.01,,Taipei,2024.0,11.0,2024-11-01
726600.0,22524.6,TWD,Taiwan,25.02798505534257,121.57157187856018,,,Taipei,2024.0,8.0,2024-08-01
1000000.0,31000.0,TWD,Taiwan,25.027441942281495,121.56785903071032,14.87,,Taipei,2024.0,3.0,2024-03-01
164000000.0,5084000.0,TWD,Taiwan,25.12873675886014,121.49778540277862,198.3,,Taipei,2024.0,1.0,2024-01-01
16000000.0,496000.0,TWD,Taiwan,25.131691593162344,121.49520848842964,97.54,,Taipei,2024.0,8.0,2024-08-01
6000000.0,186000.0,TWD,Taiwan,25.027364607899266,121.55185890053166,39.010000000000005,,Taipei,2024.0,3.0,2024-03-01
3000000.0,93000.0,TWD,Taiwan,25.06410676319732,121.51314105420789,19.39,,Taipei,2024.0,2.0,2024-02-01
950000.0,29450.0,TWD,Taiwan,25.03430873299614,121.56920109796803,,,Taipei,2024.0,1.0,2024-01-01
14707000.0,455917.0,TWD,Taiwan,25.08305200756751,121.59085591964293,,,Taipei,2024.0,3.0,2024-03-01
